neutral,i really fancy baked eggs but i have no spinach
happiness,lilabiem hahaha well why would you smack me for that  hahaha the big banggg
sadness,none of the people i talk to in my pe class are here  im going to be so bored all period
neutral,whahhh noo
sadness,kellykfog totally unsurprised that dave isnt coming back to  but annalisa is wrong for it opposite of big warm mellow dave
fun,craziscorpio ready for the weekend i hope the sun comes out later today tho  where u from
neutral,holliebarden me tooo
empty,alanmcnamee nope no idea ive registered so far no response
worry,anotherjulia wish id had the balls but with my  kids with me and not knowing how illogical these ppl can be didnt want to risk it
worry,ahhchieee haha i know and then i need a new car too oh ps i got a speeding ticket
sadness,why doesnt he want me anymore
surprise,moosejawmadness you arent following me so i cant send you a dm
sadness,if hamilton gets a hockey team i really think the name hamilton should be in the team name if not ill be sad
anger,the toaster oven was my fault now im going to look like an idiot in front of my father
sadness,binstruct suffers from an update of the mib package and the developer of that package is on holidays
sadness,garethcliff my heart hurts for them imagine how shit their skin will be when theyre twenty from all the stuff they smeer on it shame
neutral,leodisbeanie it involves posting your thoughts and reading others mrbean you got a new number btw had no txts back from you
love,lowkeyriez nnnaaa uhhhh playah shawty aint got nun maybe it was ur phone or mines  but i wanted to hit me up when u left the studio
neutral,will not be home til  pm tonight
worry,release  enjoywish i was there nice day in springfield todayhowever i have my end of month expense report to do
worry,im really tired today
worry,johannabee oh no    ill think good thoughts
worry,not enjoying this cold raininy boston day  i think my new metal back doesnt like getting wet 
worry,finding it hard to stay productive now the sun is coming through my side of the building
empty,hoping i hear something soon about krystles surgery
sadness,i think my computer is sick
worry,i tell him today s its his last day
love,robhammond were on the way home from a night in london was lovely now working all weekend and monday  when the weathers nice x
worry,lofigirl who what  call me
worry,working from home and ran out of coffee
sadness,jessiemayumi shame about your job  have you thought about working for yourself  theres big money to be paid httpbitlyml
neutral,poetprodigy its not much better than instant
sadness,donniewahlberg im not feeling very inspired todayi was suppose to be  the bham concert tonight
worry,potterentourage i hope your mom is ok
sadness,jonathanrknight welcome back im stuck in jury duty today
neutral,da sin sol grrrrrrr why whyyy
love,trystianity you got some sexy pics girl  love the eyebrow piercing  i used to have a ton of piercings now i only have my ears  lol
worry,such a failure i just ate a char siew pao  just when i thought i can skip dinner and go along my nonexistent diet
sadness,this weather is awful i just want to curl up and read a book all day
neutral,hookbill yay thanks for the followfriday failfriday is still winning though
sadness,nacmacfeegle sad to seedespite my being glib about it
enthusiasm,melziec i saw the show listing and saw it was on a wednesday
surprise,chelleis whoa man now that was a great one i went to heaven for  seconds u know why lah but pls shhh lol so sorry u werent there
fun,djasap who is lillili homielili and i am black   to be exact lol
worry,natdcook nat im going to miss you so badly
worry,tomfelton oh how cool ok so for your head just laydown and put ice on it that should heep the swelling down i feel really bad
hate,some idiot just crashed into me on his bike  now my bike has a small dent in it and i have to buy a new set of pedals
neutral,detroitduchess argtried one pic but she moved so i failed to save itthen they never showed her feet again  but they were purty
worry,feeling very undervalued and neglected not even the sunshine is pulling me out this lul
neutral,bsorensen i am lost please help me find a good home
sadness,therealscarab and this is better  me than a snickers bar or hersheys walmonds which i use to b addicted to b i miss them  lol
worry,hi there all cant stay to long have to go to work soon
worry,my chrissy is sick w a spring cold   tissues stuck up his nose last night looked so pathetic  feel better soon baby
neutral,no u guys jonathanrknight said california in an angry tweet to perez hilton jonathan was so upset he spelled california wrong
hate,locked out of my fucking house
neutral,mizbrightside lol hehehe ok well hope u njoy your night tonight ok need to give jim hand with shopiing
worry,is going to our cabin soon
worry,the ipod is gonna die and gymnastics isnt over  boo
sadness,sadandbeautiful that sucks about your prints sorry
love,i ditched school  i hate it  and im taking a huge dump    it hurts real bad
neutral,  kiisfm hey i cant seems to get ryans show online whats not right then
sadness,has the day open until  dont know what to do everyone is leaving today
sadness,watching scrubs season  oh im gonna miss that show
neutral,so i passed out last night in the middle of th quarter i didnt witness my magic lose
worry,brittyboo i hope he does it soon and i know i hate fakes
love,just had my teeth checked now my eyes im dying for a coffee but cant drink for an hour
sadness,not a happy bunny
empty,its supposed to be even hotter today than yesterday  wearing shorts to work
sadness,kiddshow deviantlysweet causeimrossome still no shout out for spider
surprise,hollyneufeld i found a few a couple of weeks ago    i spazzed and then pulled them all out so life is back to normal lol
hate,trying to recover photos after a problem between windows and my xd card result shots are all half visible  damn microsoft
worry,slaving away at work
sadness,its time for me to pack up at work now and have not had much time for twitter  thank you for any follow fridays be back later
worry,talentedgeniu and that prob wont happen
neutral,janey shes in la wanting sun today but apparently la isnt cooperating
worry,on my way to work working sucks big time
sadness,doonytime i have no minstrels   i might have to grab some from the petrol station before i head back to work  they are delicious
neutral,httptwitpiccomnbd  ready for our d jonas brothers experience real brothers not included
